"country","ccode","year","enfranchised1","enfranchised2","enfrachisement3","inctaxshrn","hifatwaryear","wwi_iihighmob2","decadec","munsuff","topratep","himobpopyearp","himobpopyear2p","leftseatshp","gdppcp","ratiop","topratepl1","wwihighmobaft","year3","topdum","topratenoint","topratenointl1","_Idecadec_9","_Idecadec_10","_Idecadec_11","_Idecadec_12","_Idecadec_13","_Idecadec_14","_Idecadec_15","_Idecadec_16","_Idecadec_17","_Idecadec_18","_Idecadec_19","_Idecadec_20","_Idecadec_21","_Idecadec_22","_Idecadec_23","_Iccode_20","_Iccode_200","_Iccode_210","_Iccode_220","_Iccode_230","_Iccode_380","_Iccode_740"
"Canada",20,2004,,,74.8710327148438,,0,0,23,1,,,,0,,,,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"Canada",20,2005,,,74.8710327148438,,0,0,23,1,,,,0,,,,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"UK",200,1850,15.1000003814697,,,,0,0,8,0,2.91666674613953,0,0,0,2.30133700370789,0.106741569936275,2.91666674613953,0,,1,2.91666674613953,2.91666674613953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1851,15.1000003814697,,,,0,0,8,0,2.91666674613953,0,0,0,2.41072535514832,0.0991150438785553,2.91666674613953,0,,1,2.91666674613953,2.91666674613953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1852,15.1000003814697,,,,0,0,8,0,2.91666674613953,0,0,0,2.44680857658386,0.0996503531932831,2.91666674613953,0,,1,2.91666674613953,2.91666674613953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1853,15.1000003814697,,,,1,0,8,0,2.91666674613953,0,0,0,2.52817511558533,0.0913312658667564,2.91666674613953,0,,1,2.91666674613953,2.91666674613953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1854,15.1000003814697,,,,1,0,8,0,2.08333325386047,0,0,0,2.58254384994507,0.0903790071606636,2.91666674613953,0,,1,2.08333325386047,2.91666674613953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1855,15.1000003814697,,,,1,0,8,0,4.16666650772095,0,0,0,2.55923366546631,0.0990099012851715,2.08333325386047,0,,1,4.16666650772095,2.08333325386047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1856,15.1000003814697,,,,1,0,8,0,4.79166650772095,0,0,0,2.7264289855957,0.098092645406723,4.16666650772095,0,,1,4.79166650772095,4.16666650772095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1857,15.1000003814697,,,,1,0,8,0,4.79166650772095,0,0,0,2.75719308853149,0.090418353676796,4.79166650772095,0,,1,4.79166650772095,4.79166650772095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1858,15.1000003814697,,,,0,0,8,0,2.08333325386047,0,0,0,2.74540328979492,0.0907801389694214,4.79166650772095,0,,1,2.08333325386047,4.79166650772095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1859,15.1000003814697,,,,0,0,8,0,2.08333325386047,0,0,0,2.79682421684265,0.091503269970417,2.08333325386047,0,,1,2.08333325386047,2.08333325386047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1860,15.1000003814697,,,,0,0,9,0,2.70833325386047,0,0,0,2.84105920791626,0.0919842347502708,2.08333325386047,0,,1,2.70833325386047,2.08333325386047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1861,15.1000003814697,,,,0,0,9,0,2.91666674613953,0,0,0,2.89919233322144,0.0841463431715965,2.70833325386047,0,,1,2.91666674613953,2.70833325386047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1862,15.1000003814697,,,,0,0,9,0,2.5,0,0,0,2.89553761482239,0.0833333358168602,2.91666674613953,0,,1,2.5,2.91666674613953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1863,15.1000003814697,,,,0,0,9,0,2.5,0,0,0,2.89620304107666,0.0685483887791634,2.5,0,,1,2.5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1864,15.1000003814697,,,,0,0,9,0,2.91666674613953,0,0,0,2.95138311386108,0.0737967938184738,2.5,0,,1,2.91666674613953,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1865,15.1000003814697,,,,0,0,9,0,2.5,0,0,0,3.01741027832031,0.0676923096179962,2.91666674613953,0,,1,2.5,2.91666674613953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1866,18,,,,0,0,9,0,1.66666662693024,0,0,0,3.03980374336243,0.0667320936918259,2.5,0,,1,1.66666662693024,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1867,18,,,,0,0,9,0,1.66666662693024,0,0,0,2.98414945602417,0.067393459379673,1.66666662693024,0,,1,1.66666662693024,1.66666662693024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1868,18,,,,0,0,9,0,2.08333325386047,0,0,0,3.05197143554688,0.0701499283313751,1.66666662693024,0,,1,2.08333325386047,1.66666662693024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1869,31.3999996185303,,,,0,0,9,0,2.5,0,0,0,3.04535484313965,0.0729064047336578,2.08333325386047,0,,1,2.5,2.08333325386047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1870,31.3999996185303,,,,0,0,10,0,2.08333325386047,0,0,0,3.20504212379456,0.0630213171243668,2.5,0,,1,2.08333325386047,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1871,32.2000007629395,,,,0,0,10,0,2.08333325386047,0,0,0,3.34548115730286,0.0676552355289459,2.08333325386047,0,,1,2.08333325386047,2.08333325386047,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1872,32.2000007629395,,,,0,0,10,0,2.5,0,0,0,3.31916284561157,0.0661959424614906,2.08333325386047,0,,1,2.5,2.08333325386047,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1873,32.2000007629395,,,,0,0,10,0,1.66666662693024,0,0,0,3.36470150947571,0.0628140717744827,2.5,0,,1,1.66666662693024,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1874,32.2000007629395,,,,0,0,10,0,1.25,0,0,0,3.38644957542419,0.0586370825767517,1.66666662693024,0,,1,1.25,1.66666662693024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1875,32.2000007629395,,,,0,0,10,0,0.833333313465118,0,0,0,3.43366122245789,0.0571646355092525,1.25,0,,1,0.833333313465118,1.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1876,32.2000007629395,,,,0,0,10,0,0.833333313465118,0,0,0,3.43015050888062,0.062297735363245,0.833333313465118,0,,1,0.833333313465118,0.833333313465118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1877,32.2000007629395,,,,0,0,10,0,1.25,0,0,0,3.42518472671509,0.0649458765983582,0.833333313465118,0,,1,1.25,0.833333313465118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1878,32.2000007629395,,,,0,0,10,0,1.25,0,0,0,3.40140819549561,0.0700086429715157,1.25,0,,1,1.25,1.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1879,32.2000007629395,,,,0,0,10,0,2.08333325386047,0,0,0,3.35249543190002,0.0595432296395302,1.25,0,,1,2.08333325386047,1.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1880,32.2000007629395,,,,0,0,11,0,2.08333325386047,0,0,0,3.47731280326843,0.076066792011261,2.08333325386047,0,,1,2.08333325386047,2.08333325386047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1881,35.7999992370605,,,,0,0,11,0,2.5,0,0,0,3.56852912902832,0.0647648423910141,2.08333325386047,0,,1,2.5,2.08333325386047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1882,35.7999992370605,,,,0,0,11,0,2.08333325386047,0,0,0,3.64304375648499,0.0711947605013847,2.5,0,,1,2.08333325386047,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1883,36,,,,0,0,11,0,2.70833325386047,0,0,0,3.64330053329468,0.0691318362951279,2.08333325386047,0,,1,2.70833325386047,2.08333325386047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1884,36,,,,0,0,11,0,2.08333325386047,0,0,0,3.62165498733521,0.0669201537966728,2.70833325386047,0,,1,2.08333325386047,2.70833325386047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1885,63.7000007629395,,,,0,0,11,0,2.5,0,0,0,3.57367753982544,0.0699300691485405,2.08333325386047,0,,1,2.5,2.08333325386047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1886,63,,,,0,0,11,0,3.33333325386047,0,0,0,3.60003304481506,0.0741042345762253,2.5,0,,1,3.33333325386047,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1887,63,,,,0,0,11,0,3.33333325386047,0,0,0,3.71315383911133,0.0732899010181427,3.33333325386047,0,,1,3.33333325386047,3.33333325386047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1888,63,,,,0,0,11,0,2.91666674613953,0,0,0,3.84910941123962,0.0713153705000877,3.33333325386047,0,,1,2.91666674613953,3.33333325386047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1889,62.4000015258789,,,,0,0,11,0,2.5,0,0,0,4.0237774848938,0.0746855363249779,2.91666674613953,0,,1,2.5,2.91666674613953,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1890,62.4000015258789,,,,0,0,12,0,2.5,0,0,0,4.00877666473389,0.0729323327541351,2.5,0,,1,2.5,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1891,62.4000015258789,,,,0,0,12,0,2.5,0,0,0,3.97516012191772,0.0721048787236214,2.5,0,,1,2.5,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1892,63.5,,,,0,0,12,0,2.5,0,0,0,3.84633135795593,0.0700500383973122,2.5,0,,1,2.5,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1893,63.5,,,,0,0,12,0,2.5,0,0,0,3.81075596809387,0.0704023018479347,2.5,0,,1,2.5,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1894,63.5,,,,0,0,12,0,2.91666674613953,0,0,0,4.02889919281006,0.0751658082008362,2.5,0,,1,2.91666674613953,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1895,62.4000015258789,,,,0,0,12,0,3.33333325386047,0,0,0,4.11769199371338,0.0760111585259438,2.91666674613953,0,,1,3.33333325386047,2.91666674613953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1896,62.4000015258789,,,,0,0,12,0,3.33333325386047,0,0,0,4.2485671043396,0.0778318271040916,3.33333325386047,0,,1,3.33333325386047,3.33333325386047,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1897,62.4000015258789,,,,0,0,12,0,3.33333325386047,0,0,0,4.26351070404053,0.0763157904148102,3.33333325386047,0,,1,3.33333325386047,3.33333325386047,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1898,62.4000015258789,,,,0,0,12,0,3.33333325386047,0,0,0,4.42772579193115,0.0783532559871674,3.33333325386047,0,,1,3.33333325386047,3.33333325386047,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1899,62.4000015258789,,,,0,0,12,0,3.33333325386047,0,0,0,4.56683158874512,0.0804455429315567,3.33333325386047,0,,1,3.33333325386047,3.33333325386047,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1900,61.5,,,18,0,0,13,0,3.33333325386047,0,0,0.300000011920929,4.49182367324829,0.0799999982118607,3.33333325386047,0,1900,1,3.33333325386047,3.33333325386047,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1901,61.5,,,23.7000007629395,0,0,13,0,5,0,0,0.300000011920929,4.45040702819824,0.0799790918827057,3.33333325386047,0,1901,1,5,3.33333325386047,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1902,61.5,,,27.6000003814697,0,0,13,0,5.83333349227905,0,0,0.300000011920929,4.52529048919678,0.0868392661213875,5,0,1902,1,5.83333349227905,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1903,61.5,,,28.8999996185303,0,0,13,0,6.25,0,0,0.300000011920929,4.43951034545898,0.0819761157035828,5.83333349227905,0,1903,1,6.25,5.83333349227905,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1904,61.5,,,24.8999996185303,0,0,13,0,0.0458333343267441,0,0,0.300000011920929,4.42804527282715,0.0815565064549446,6.25,0,1904,1,0.0458333343267441,6.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1905,61.5,,,25,0,0,13,0,5,0,0,0.300000011920929,4.52048587799072,0.0795454531908035,0.0458333343267441,0,1905,1,5,0.0458333343267441,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1906,61.5999984741211,,,25.2000007629395,0,0,13,0,5,0,0,4.30000019073486,4.63118076324463,0.0792028605937958,5,0,1906,1,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1907,61.5999984741211,,,25.3999996185303,0,0,13,0,5,0,0,4.30000019073486,4.67868566513062,0.0786179304122925,5,0,1907,1,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1908,61.5999984741211,,,24.7999992370605,0,0,13,0,5,0,0,4.30000019073486,4.44918870925903,0.0768841654062271,5,0,1908,1,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1909,61.5999984741211,,,27.5,0,0,13,0,5,0,0,4.30000019073486,4.51051235198975,0.0656389892101288,5,0,1909,1,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1910,62.2999992370605,,,11.1999998092651,0,0,14,0,8.33333301544189,0,0,6.30000019073486,4.61078453063965,0.0994152054190636,5,0,1910,1,8.33333301544189,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1911,62.2999992370605,,,36.5,0,0,14,0,8.33333301544189,0,0,6.30000019073486,4.70701742172241,0.0855293571949005,8.33333301544189,0,1911,1,8.33333301544189,8.33333301544189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1912,62.2999992370605,,,28.7000007629395,0,0,14,0,8.33333301544189,0,0,6.30000019073486,4.76069641113281,0.0856754332780838,8.33333301544189,0,1912,1,8.33333301544189,8.33333301544189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1913,62.2999992370605,,,28.2999992370605,0,0,14,0,8.33333301544189,0,0,6.30000019073486,4.92065382003784,0.0841121524572372,8.33333301544189,0,1913,1,8.33333301544189,8.33333301544189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1914,62.2999992370605,,,28,1,1,14,0,8.33333301544189,0,0,6.30000019073486,4.92668533325195,0.0952580794692039,8.33333301544189,1,1914,1,8.33333301544189,8.33333301544189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1915,62.2999992370605,,,30.2999992370605,1,1,14,0,17.2222080230713,1,1,6.30000019073486,5.52766561508179,0.113277308642864,8.33333301544189,1,1915,1,17.2222080230713,8.33333301544189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1916,62.2999992370605,,,43.4000015258789,1,1,14,0,32.5,1,1,6.30000019073486,5.72978734970093,0.166135117411613,17.2222080230713,1,1916,1,32.5,17.2222080230713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1917,62.2999992370605,,,45.0999984741211,1,1,14,0,42.5,1,1,6.30000019073486,5.83860921859741,0.160718351602554,32.5,1,1917,1,42.5,32.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1918,88.5999984741211,,,36,1,1,14,1,42.5,1,1,8.80000019073486,5.89730024337769,0.17014354467392,42.5,1,1918,1,42.5,42.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1919,88.5999984741211,,,32.2000007629395,0,0,14,1,52.5,0,0,8.80000019073486,5.08172845840454,0.241615578532219,42.5,1,1919,1,52.5,42.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1920,88.5999984741211,,,34.2000007629395,0,0,15,1,60,0,0,8.80000019073486,4.58207082748413,0.238860964775085,52.5,1,1920,1,60,52.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1921,88.5999984741211,,,38.5999984741211,0,0,15,1,60,0,0,8.80000019073486,4.14776945114136,0.237743020057678,60,1,1921,1,60,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1922,87.9000015258789,,,49.9000015258789,0,0,15,1,55,0,0,23.2999992370605,4.63693332672119,0.220772951841354,60,1,1922,1,55,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1923,88.4000015258789,,,51,0,0,15,1,52.5,0,0,31.1000003814697,4.75970935821533,0.212922915816307,55,1,1923,1,52.5,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1924,88.9000015258789,,,49.7000007629395,0,0,15,1,52.5,0,0,24.7999992370605,4.92093944549561,0.200300827622414,52.5,1,1924,1,52.5,52.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1925,88.9000015258789,,,49.7999992370605,0,0,15,1,50,0,0,24.7999992370605,5.1444993019104,0.192645311355591,52.5,1,1925,1,50,52.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1926,88.9000015258789,,,48.7999992370605,0,0,15,1,50,0,0,24.7999992370605,4.93610715866089,0.204205721616745,50,1,1926,1,50,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1927,88.9000015258789,,,45.7999992370605,0,0,15,1,50,0,0,24.7999992370605,5.31494426727295,0.203918725252151,50,1,1927,1,50,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1928,88.9000015258789,,,45,0,0,15,1,50,0,0,24.7999992370605,5.35697031021118,0.20067210495472,50,1,1928,1,50,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1929,98.0999984741211,,,43,0,0,15,1,57.5,0,0,46.7000007629395,5.5033278465271,0.191719591617584,50,1,1929,1,57.5,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1930,98.0999984741211,,,43.5999984741211,0,0,16,1,63.7999992370605,0,0,46.7000007629395,5.4408712387085,0.202932834625244,57.5,1,1930,1,63.7999992370605,57.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1931,99.5,,,,0,0,16,1,66.3000030517578,0,0,10.6000003814697,5.13840770721436,0.206761300563812,63.7999992370605,1,,1,66.3000030517578,63.7999992370605,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1932,99.5,,,,0,0,16,1,66.3000030517578,0,0,10.6000003814697,5.14824628829956,0.21058976650238,66.3000030517578,1,,1,66.3000030517578,66.3000030517578,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1933,99.5,,,,0,0,16,1,66.3000030517578,0,0,10.6000003814697,5.27745056152344,0.214418232440948,66.3000030517578,1,,1,66.3000030517578,66.3000030517578,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1934,99.5,,,,0,0,16,1,63.7999992370605,0,0,10.6000003814697,5.60750865936279,0.20094858109951,66.3000030517578,1,,1,63.7999992370605,66.3000030517578,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1935,99.9000015258789,,,,0,0,16,1,63.7999992370605,0,0,27.2000007629395,5.7988862991333,0.201238393783569,63.7999992370605,1,,1,63.7999992370605,63.7999992370605,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1936,99.9000015258789,,,,0,0,16,1,65,0,0,27.2000007629395,6.0351734161377,0.206301748752594,63.7999992370605,1,,1,65,63.7999992370605,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1937,99.9000015258789,,,,0,0,16,1,66.3000030517578,0,0,27.2000007629395,6.2176194190979,0.201614618301392,65,1,,1,66.3000030517578,65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1938,99.9000015258789,,,,0,0,16,1,75,0,0,27.2000007629395,6.14864492416382,0.201805412769318,66.3000030517578,1,,1,75,66.3000030517578,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1939,99.9000015258789,,,,1,1,16,1,82.5,0,0,27.2000007629395,6.29242897033691,0.212861984968185,75,1,,1,82.5,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1940,99.9000015258789,,,,1,1,17,1,90,0,1,27.2000007629395,6.85601139068604,0.222536474466324,82.5,1,,1,90,82.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1941,99.9000015258789,,,,1,1,17,1,97.5,0,1,27.2000007629395,7.48168659210205,0.2795270383358,90,1,,1,97.5,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1942,99.9000015258789,,,,1,1,17,1,97.5,1,1,27.2000007629395,7.6388635635376,0.346208542585373,97.5,1,,1,97.5,97.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1943,99.9000015258789,,,,1,1,17,1,97.5,1,1,27.2000007629395,7.74369239807129,0.350278079509735,97.5,1,,1,97.5,97.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1944,99.9000015258789,,,,1,1,17,1,97.5,1,1,27.2000007629395,7.40539836883545,0.370309054851532,97.5,1,,1,97.5,97.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1945,98.8000030517578,,,,1,1,17,1,97.5,1,1,62.2000007629395,7.05613851547241,0.39227220416069,97.5,1,,1,97.5,97.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1946,98.8000030517578,,,,0,0,17,1,97.5,0,0,62.2000007629395,6.74533176422119,0.413112878799438,97.5,1,,1,97.5,97.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1947,98.8000030517578,,,,0,0,17,1,97.5,0,0,62.2000007629395,6.60428094863892,0.430827081203461,97.5,1,,1,97.5,97.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1948,98.8000030517578,,,,0,0,17,1,97.5,0,0,62.2000007629395,6.74401330947876,0.404660195112228,97.5,1,,1,97.5,97.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1949,98.8000030517578,,,,0,0,17,1,97.5,0,0,62.2000007629395,6.9540376663208,0.375963300466537,97.5,1,,1,97.5,97.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1950,97.8000030517578,,,,0,0,18,1,97.5,0,0,50.4000015258789,6.87233304977417,0.36464911699295,97.5,1,,1,97.5,97.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1951,99.5,,,,0,0,18,1,97.5,0,0,47.2000007629395,7.08504390716553,0.367380946874619,97.5,1,,1,97.5,97.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1952,99.5,,,,0,0,18,1,97.5,0,0,47.2000007629395,7.04976034164429,0.337246388196945,97.5,1,,1,97.5,97.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1953,99.5,,,,0,0,18,1,95,0,0,47.2000007629395,7.30694818496704,0.309127509593964,97.5,1,,1,95,97.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1954,99.5,,,,0,0,18,1,95,0,0,47.2000007629395,7.57726383209229,0.317643314599991,95,1,,1,95,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1955,98.8000030517578,,,,0,0,18,1,92.5,0,0,44,7.82925462722778,0.305325448513031,95,1,,1,92.5,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"UK",200,1956,98.8000030517578,,,,0,0,18,1,92.5,0,0,44,7.89450645446777,0.298469930887222,92.5,1,,1,92.5,92.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
